[INFO ] [2022-08-10 20:13:43,820] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:17:20,467] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:17:20,751] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:17:20,891] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:17:22,166] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:17:22,205] --------------------Passed-------------------
[INFO ] [2022-08-16 21:17:22,207] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:17:23,209] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:17:23,529] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:17:23,679] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:17:23,780] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:17:23,819] --------------------Passed-------------------
[INFO ] [2022-08-16 21:17:23,822] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:17:24,714] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:17:25,017] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:17:25,173] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:17:25,315] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:17:55,530] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:17:56,708] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:17:56,906] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:17:57,223] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:17:58,456] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:17:58,492] --------------------Passed-------------------
[INFO ] [2022-08-16 21:17:58,492] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:17:58,663] --------------------Passed-------------------
[INFO ] [2022-08-16 21:18:07,471] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:18:08,617] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-16 21:18:08,731] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-16 21:18:09,000] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:18:09,577] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:18:09,983] Login 2: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:18:12,092] Login 2: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:18:12,960] Login 2: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:18:13,332] Login 2: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:18:13,748] Login 2: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:18:13,912] Login 3: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:18:15,249] Login 3: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:18:15,357] Login 3: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:18:15,467] Login 3: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:18:16,893] Login 3: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:18:16,909] Login 4: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:18:17,982] Login 4: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:18:18,105] Login 4: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:18:18,217] Login 4: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:18:18,518] Login 4: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:18:18,565] Login 5: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:18:19,508] Login 5: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:18:19,607] Login 5: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:18:19,706] Login 5: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:18:21,142] Login 5: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:18:21,235] Login 6: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-16 21:18:22,434] Login 6: Step 2 - Input to Email Textbox  
[INFO ] [2022-08-16 21:18:22,520] Login 6: Step 3 - Input to Password Textbox  
[INFO ] [2022-08-16 21:18:22,643] Login 6: Step 4 - Click to login button 
[INFO ] [2022-08-16 21:18:24,308] Login 6: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:18:24,341] --------------------Passed-------------------
[INFO ] [2022-08-16 21:18:24,341] Login 6: Step 6 - Verify the error message is showing correctly 
[INFO ] [2022-08-16 21:18:24,373] --------------------Passed-------------------
[INFO ] [2022-08-18 14:03:45,542] Login 1: Step 1 - Click to MyAccount Link 
[INFO ] [2022-08-18 14:03:46,514] Login 1: Step 2 - Input to Email Textbox 
[INFO ] [2022-08-18 14:03:46,803] Login 1: Step 3 - Input to Password Textbox 
[INFO ] [2022-08-18 14:03:46,951] Login 1: Step 4 - Click to login button 
[INFO ] [2022-08-18 14:03:47,071] Login 1: Step 5 - Verify the error message is showing correctly 
[INFO ] [2022-08-18 14:03:47,164] --------------------Failed-------------------
[INFO ] [2022-08-18 14:03:47,164] Login 1: Step 6 - Verify the error message is showing correctly
[INFO ] [2022-08-18 14:03:47,265] --------------------Passed-------------------
[INFO ] [2022-08-18 14:10:17,342] --------------------Passed-------------------
[INFO ] [2022-08-18 14:10:17,372] --------------------Passed-------------------
[INFO ] [2022-08-18 14:11:04,510] --------------------Passed-------------------
[INFO ] [2022-08-18 14:11:04,539] --------------------Passed-------------------
[INFO ] [2022-08-18 21:33:39,892] --------------------Passed-------------------
[INFO ] [2022-08-18 21:33:39,925] --------------------Passed-------------------
[INFO ] [2022-08-20 16:18:08,935] --------------------Passed-------------------
[INFO ] [2022-08-20 16:18:08,977] --------------------Passed-------------------
[INFO ] [2022-08-20 16:44:37,216] --------------------Passed-------------------
[INFO ] [2022-08-20 16:44:37,294] --------------------Passed-------------------
[INFO ] [2022-08-20 21:07:35,504] --------------------Passed-------------------
[INFO ] [2022-08-20 21:07:35,536] --------------------Passed-------------------
